id;username;Country;Global Ranking;Country Ranking;pp;Level;Medals;Total Play Time;Followers;Mapping Subscribers;Joined;Plays With;Forum Posts;Comments;Ranked Score;Hit Accuracy;Play Count;Total Score;Total Hits;Maximum Combo;Replays Watched by Others;XH_count;X_count;SH_count;S_count;A_count;url
63520;Supertanna;Australia;-;-;0;0;1;0.38;0;0;2009-01-19T23:56:13.000Z;;0;0;13119;0;11;2341499;2899;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63520/osu
63521;Zhenphis;United States;-;-;0;17;12;4;5;0;2009-01-20T00:20:12.000Z;;0;0;19385638;0,9129;184;35735646;23014;665;0;0;0;0;2;21;https://osu.ppy.sh/users/63521/osu
63523;w27825247;United States;-;-;0;0;0;2;4;0;2009-01-20T00:33:13.000Z;;0;0;2294950;0,7109;43;3376201;4291;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63523/osu
63524;comelytako;United States;-;-;0;0;0;1.15;0;0;2009-01-20T00:33:47.000Z;;0;0;138396;0,6823;32;404562;989;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63524/osu
63526;realizze;United Kingdom;848181;24733;919;57;17;58;8;0;2009-01-20T00:58:49.000Z;Mouse, Keyboard;0;0;404369895;0,9597;2873;1246696662;379474;937;0;0;2;0;71;105;https://osu.ppy.sh/users/63526/osu
63527;fna23;Japan;-;-;0;22;0;16;0;0;2009-01-20T00:59:45.000Z;;0;0;7158658;0,8619;440;73253232;42236;133;0;0;0;0;0;3;https://osu.ppy.sh/users/63527/osu
63525;puga_old;Chile;-;-;0;9;1;0.18;1;0;2009-01-20T00:55:36.000Z;;0;0;915706;0,7539;6;4686292;285;0;0;0;1;0;0;0;https://osu.ppy.sh/users/63525/osu
63529;xiaoyjz;China;-;-;0;8;0;3;4;0;2009-01-20T01:19:32.000Z;;0;0;79146;0,8459;92;4015983;6237;192;0;0;0;0;0;2;https://osu.ppy.sh/users/63529/osu
63531;Eme27;Costa Rica;-;-;0;29;1;22;0;0;2009-01-20T01:22:59.000Z;;0;0;13176346;0,9077;607;163780275;55157;154;1;0;1;0;4;7;https://osu.ppy.sh/users/63531/osu
63532;soul__old;United States;-;-;0;0;0;0.87;0;0;2009-01-20T01:23:25.000Z;;0;0;64008;0,701;24;1030038;1609;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63532/osu
63535;q1234441;Taiwan;-;-;0;2;1;0.17;0;0;2009-01-20T01:28:24.000Z;;0;0;0;0;5;48124;118;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63535/osu
63536;manjarate_old;Chile;-;-;0;43;1;27;8;0;2009-01-20T01:36:04.000Z;;0;0;171809583;0,9214;1135;543648455;183723;653;0;0;3;0;19;70;https://osu.ppy.sh/users/63536/osu
63541;CuppycakeETC;United States;-;-;0;21;0;26;1;0;2009-01-20T01:46:30.000Z;;0;0;16986496;0,8239;754;60024583;9656;48;0;0;0;0;3;9;https://osu.ppy.sh/users/63541/osu
63547;eugeneho;Taiwan;-;-;0;0;0;0.6;0;0;2009-01-20T02:16:35.000Z;;0;0;14316;0,545;17;145476;457;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63547/osu
63548;kWindy13;Canada;-;-;0;10;0;0.77;0;0;2009-01-20T02:19:04.000Z;;0;0;4408298;0,848;22;6516998;5015;0;0;0;0;0;0;2;https://osu.ppy.sh/users/63548/osu
63554;Cheesy_old;United States;-;-;0;4;0;0.08;0;0;2009-01-20T02:46:24.000Z;;0;0;559862;0,8658;5;618584;500;120;0;0;0;0;0;0;https://osu.ppy.sh/users/63554/osu
63555;Pantera_old;Chile;-;-;0;25;2;7;3;0;2009-01-20T02:51:15.000Z;;0;0;42892370;0,9143;212;103193291;4352;744;0;0;0;0;9;26;https://osu.ppy.sh/users/63555/osu
63556;1223Bb;Brazil;-;-;0;29;4;12;5;0;2009-01-20T02:57:51.000Z;;0;0;71316596;0,9628;537;173152440;6472;814;0;0;15;0;34;46;https://osu.ppy.sh/users/63556/osu
63557;lucy9422;Taiwan;-;-;0;15;5;7;0;0;2009-01-20T03:25:34.000Z;;0;0;6571210;0,8402;200;23411239;26028;103;0;0;0;0;2;8;https://osu.ppy.sh/users/63557/osu
63565;xSnoopyx3;Canada;-;-;0;0;0;3;0;0;2009-01-20T04:21:23.000Z;;0;0;714;0,7872;71;3615200;4674;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63565/osu
63566;HakimaChan;United States;-;-;0;0;1;3;1;0;2009-01-20T04:22:06.000Z;;1;0;4680218;0,789;88;12854280;1806;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63566/osu
63568;drzack;China;-;-;0;11;0;3;1;0;2009-01-20T04:31:34.000Z;;0;0;6186818;0,8606;116;10020317;9975;397;0;0;0;0;4;9;https://osu.ppy.sh/users/63568/osu
63569;baneofexistence;United States;-;-;0;6;1;0.32;0;0;2009-01-20T04:48:36.000Z;;0;0;524472;0,75;23;1831531;1872;99;0;0;0;0;0;0;https://osu.ppy.sh/users/63569/osu
63571;shadowy0202;Taiwan;-;-;0;13;0;2;0;0;2009-01-20T05:06:34.000Z;;0;0;5094696;0,8085;163;17120259;16735;213;0;0;0;0;0;2;https://osu.ppy.sh/users/63571/osu
63572;animelover88_old;United States;-;-;0;0;2;0.28;7;0;2009-01-20T05:07:14.000Z;;0;0;889593;0,7098;8;9307099;409;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63572/osu
63574;Fazimaru;Poland;-;-;0;0;0;1.33;0;0;2009-01-20T05:10:56.000Z;;0;0;622988;0,662;37;1802979;2522;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63574/osu
63579;lizender;South Korea;-;-;0;0;0;1.12;0;0;2009-01-20T05:35:00.000Z;;0;0;3604904;0,8364;31;4508978;4133;0;0;0;0;0;1;3;https://osu.ppy.sh/users/63579/osu
63580;Zlave_old;Chile;-;-;0;13;0;3;4;0;2009-01-20T05:35:29.000Z;;0;0;7366960;0,9225;93;14467550;12006;235;0;0;2;0;2;15;https://osu.ppy.sh/users/63580/osu
63583;Suo_old;China;-;-;0;0;0;7;0;0;2009-01-20T05:52:12.000Z;;0;0;13480208;0,8748;189;25382658;18207;0;0;0;0;0;3;10;https://osu.ppy.sh/users/63583/osu
63584;fhide;Brazil;-;-;0;64;10;69;9;0;2009-01-20T06:06:32.000Z;Mouse, Keyboard;0;0;588439673;0,9433;5121;1757813635;652592;1075;0;0;1;0;33;186;https://osu.ppy.sh/users/63584/osu
63588;honfire;United States;-;-;0;12;0;6;0;0;2009-01-20T06:40:34.000Z;;0;0;5955075;0,8338;192;11885308;1226;279;0;0;0;1;2;2;https://osu.ppy.sh/users/63588/osu
63592;Muramasa_old;Malaysia;-;-;0;13;1;4;1;0;2009-01-20T06:59:50.000Z;;0;0;2032710;0,7298;107;16153694;9734;126;0;0;0;0;0;0;https://osu.ppy.sh/users/63592/osu
63598;tinythingamajig;Thailand;-;-;0;0;0;10;0;0;2009-01-20T07:56:14.000Z;;0;0;7681022;0,8223;269;50917501;38423;0;0;0;0;0;0;2;https://osu.ppy.sh/users/63598/osu
63600;TAOSHIRO;China;-;-;0;0;0;0.38;0;0;2009-01-20T08:43:03.000Z;;0;0;161096;0,785;11;1004057;1407;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63600/osu
63602;converse529;Taiwan;-;-;0;9;0;3;0;0;2009-01-20T08:48:21.000Z;;0;0;526208;0,843;88;5407494;5558;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63602/osu
63601;yetaku;Japan;-;-;0;22;1;12;0;0;2009-01-20T08:43:17.000Z;;0;0;42436327;0,9154;389;71851382;65487;298;6;0;1;0;9;39;https://osu.ppy.sh/users/63601/osu
63605;AgentHurricane;United States;-;-;0;30;1;23;1;0;2009-01-20T09:05:04.000Z;Mouse;0;0;75504429;0,8965;750;176622791;106672;699;0;0;0;0;11;62;https://osu.ppy.sh/users/63605/osu
63609;3260763;Taiwan;-;-;0;18;1;9;0;0;2009-01-20T09:52:00.000Z;;0;0;20464214;0,8908;410;43203232;32405;395;0;0;1;0;6;21;https://osu.ppy.sh/users/63609/osu
63610;Sonata Aeterna;Brazil;-;-;0;11;0;0.45;0;0;2009-01-20T10:12:38.000Z;;0;0;8444340;0,9145;18;9936325;2932;328;0;0;0;0;2;5;https://osu.ppy.sh/users/63610/osu
63613;andyboji;Taiwan;-;-;0;0;0;0.53;0;0;2009-01-20T10:39:57.000Z;;0;0;889334;0,8988;15;2255703;2321;0;0;0;0;0;2;0;https://osu.ppy.sh/users/63613/osu
63614;star19940621;Taiwan;-;-;0;0;0;0.07;3;0;2009-01-20T10:40:46.000Z;;0;0;46626;0,8339;2;841575;780;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63614/osu
63615;kudoyue;China;-;-;0;16;1;3;0;0;2009-01-20T10:47:13.000Z;;0;0;4061917;0,9242;157;29771847;15418;373;0;0;0;0;3;4;https://osu.ppy.sh/users/63615/osu
63618;Ephir_old;Russian Federation;-;-;0;0;0;0.9;0;0;2009-01-20T11:02:27.000Z;;0;0;26047;0,8456;25;2341269;1886;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63618/osu
63620;amudesuki;China;-;-;0;19;1;8;2;0;2009-01-20T11:26:31.000Z;;0;0;21235250;0,7812;250;48131340;4775;195;0;0;0;0;0;2;https://osu.ppy.sh/users/63620/osu
63619;JOELI5566;Hong Kong;-;-;0;23;0;27;0;0;2009-01-20T11:06:00.000Z;;0;0;8785892;0,7949;759;87971592;65592;109;0;0;0;0;0;2;https://osu.ppy.sh/users/63619/osu
63626;pisuke238;Japan;-;-;0;38;3;52;0;0;2009-01-20T12:46:09.000Z;;0;0;121771225;0,9618;1696;368217875;157938;799;0;0;6;0;54;69;https://osu.ppy.sh/users/63626/osu
63630;kurosakihansel;Indonesia;-;-;0;84;8;75;6;0;2009-01-20T13:18:05.000Z;Mouse, Keyboard;0;0;1579743373;0,9761;4582;4058747835;767186;12;2;0;4;0;120;201;https://osu.ppy.sh/users/63630/osu
63631;leechinhao;Taiwan;-;-;0;0;1;12;0;0;2009-01-20T13:31:38.000Z;;0;0;17621557;0,8905;345;77203757;61559;0;0;0;0;2;9;12;https://osu.ppy.sh/users/63631/osu
63632;Nobuko_old;Spain;-;-;0;23;2;26;3;0;2009-01-20T13:32:25.000Z;;0;0;11761474;0,8273;819;84231844;66749;301;0;0;0;0;1;5;https://osu.ppy.sh/users/63632/osu
63642;lct1094627905;China;-;-;0;0;0;4;1;0;2009-01-20T14:47:58.000Z;;0;0;1076846;0,7884;108;5586572;5456;0;0;0;0;0;1;1;https://osu.ppy.sh/users/63642/osu
63643;shanqing;China;-;-;0;0;0;7;1;0;2009-01-20T14:48:31.000Z;;0;0;2917101;0,732;199;14788227;19085;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63643/osu
63644;aceman_old;China;-;-;0;0;2;0.0;0;0;2009-01-20T14:48:47.000Z;;0;0;0;0;0;89293;25;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63644/osu
63646;sumadoro;Japan;-;-;0;18;0;11;2;0;2009-01-20T14:53:14.000Z;;0;0;9669638;0,8251;312;38729139;36209;109;0;0;0;0;0;4;https://osu.ppy.sh/users/63646/osu
63647;mizore_old;Poland;-;-;0;73;5;114;4;0;2009-01-20T15:06:54.000Z;Keyboard, Tablet;0;0;781392922;0,9623;5131;2602455913;620022;864;0;0;30;2;319;190;https://osu.ppy.sh/users/63647/osu
63652;walangae;Philippines;-;-;0;20;0;10;0;0;2009-01-20T16:10:59.000Z;;0;0;10600252;0,8245;291;52833925;39123;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63652/osu
63653;kex3t;Sweden;-;-;0;0;0;1.37;0;0;2009-01-20T16:14:28.000Z;;0;0;2383036;0,8958;38;6315788;4195;0;0;0;0;0;1;1;https://osu.ppy.sh/users/63653/osu
63654;Merveille_old;Japan;-;-;0;34;1;46;2;0;2009-01-20T16:22:40.000Z;;0;0;44493051;0,9282;1467;273587123;14294;569;0;0;0;0;13;24;https://osu.ppy.sh/users/63654/osu
63656;KaedeDecapitadora;Spain;-;-;0;12;0;5;0;0;2009-01-20T16:31:39.000Z;;0;0;3448302;0,8089;136;12286260;13084;0;0;0;0;0;0;4;https://osu.ppy.sh/users/63656/osu
63657;itachi122_old;Brazil;-;-;0;0;1;0.0;0;0;2009-01-20T16:47:38.000Z;;0;0;20604;0,5766;0;198254;227;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63657/osu
63658;NaruNanao;China;-;-;0;0;2;2;1;0;2009-01-20T16:48:12.000Z;;0;0;4697974;0,8336;50;7857263;8689;0;0;0;0;0;1;6;https://osu.ppy.sh/users/63658/osu
63660;netnavi20x5;Malaysia;-;-;0;6;0;1.48;0;0;2009-01-20T16:54:59.000Z;;0;0;645087;0,6962;53;1454162;2819;93;0;0;0;0;0;0;https://osu.ppy.sh/users/63660/osu
63663;cadusano;Japan;-;-;0;15;0;3;2;0;2009-01-20T17:10:46.000Z;;0;0;13398010;0,765;182;22979390;21104;463;0;0;0;0;0;1;https://osu.ppy.sh/users/63663/osu
63664;therealViVi;United Kingdom;-;-;0;0;0;0.6;0;0;2009-01-20T17:19:16.000Z;;1;0;665788;0,6979;17;1352806;2053;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63664/osu
63666;Mracless;United Kingdom;-;-;0;60;5;111;2;0;2009-01-20T17:26:42.000Z;;0;0;330232658;0,9328;4624;1475829293;602013;822;0;0;0;0;32;117;https://osu.ppy.sh/users/63666/osu
63667;legolin;Spain;-;-;0;0;0;1.18;0;0;2009-01-20T17:30:20.000Z;;0;0;5193;0,7457;33;198448;638;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63667/osu
63668;arisune;Germany;515815;23766;1751;97;31;330;16;0;2009-01-20T17:31:27.000Z;Mouse, Keyboard;0;0;4327191673;0,9714;10998;9652527505;1799815;1177;313;8;93;29;991;394;https://osu.ppy.sh/users/63668/osu
63671;Lokamp;Italy;-;-;0;57;16;71;106;2;2009-01-20T17:45:02.000Z;;253;0;740397738;0,9843;2079;1231112861;310314;542;11;3;30;3;256;189;https://osu.ppy.sh/users/63671/osu
63672;UnholyStar;United States;-;-;0;0;0;4;0;0;2009-01-20T17:46:37.000Z;;0;0;1101251;0,814;106;7442777;8665;0;0;0;0;0;0;2;https://osu.ppy.sh/users/63672/osu
63673;gustavo114;Brazil;-;-;0;2;2;0.47;0;0;2009-01-20T18:04:33.000Z;;0;0;0;0;13;94065;177;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63673/osu
63674;BerekDrazzle;United States;-;-;0;0;0;0.93;0;0;2009-01-20T18:12:27.000Z;;0;0;1336346;0,7713;26;1757481;2629;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63674/osu
63676;kr4k3n1993;Chile;-;-;0;0;1;3;0;0;2009-01-20T18:34:21.000Z;;0;0;2683494;0,8132;79;15715540;11759;0;0;0;0;0;0;3;https://osu.ppy.sh/users/63676/osu
63677;Junrey_old;China;-;-;0;19;0;16;1;0;2009-01-20T18:40:05.000Z;;0;0;18434462;0,8681;453;48133313;39849;115;0;0;0;0;3;12;https://osu.ppy.sh/users/63677/osu
63679;Forfaox;Netherlands;-;-;0;0;2;17;0;0;2009-01-20T18:54:35.000Z;;0;0;76550328;0,9584;457;304106762;66173;0;0;0;0;0;28;12;https://osu.ppy.sh/users/63679/osu
63683;iconicbreeze;United States;-;-;0;13;0;6;0;0;2009-01-20T19:03:05.000Z;;0;0;8213200;0,7613;181;15556123;16521;98;0;0;0;0;0;0;https://osu.ppy.sh/users/63683/osu
63684;Maggz_old;Mexico;-;-;0;0;1;5;1;0;2009-01-20T19:04:51.000Z;;0;0;4818513;0,7339;133;22226707;26148;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63684/osu
63687;Spootn1k;Poland;-;-;0;0;0;3;0;0;2009-01-20T19:09:00.000Z;;0;0;1990006;0,7703;85;5927325;7988;0;0;0;0;0;0;2;https://osu.ppy.sh/users/63687/osu
63686;Mamba_old;Russian Federation;-;-;0;0;0;2;0;0;2009-01-20T19:08:59.000Z;;0;0;1540768;0,8693;42;4624734;6404;0;0;0;0;0;0;2;https://osu.ppy.sh/users/63686/osu
63691;Verzoin;Sweden;-;-;0;0;0;1.18;0;0;2009-01-20T19:31:35.000Z;;0;0;1928390;0,8406;33;3701869;3576;0;0;0;0;0;1;0;https://osu.ppy.sh/users/63691/osu
63694;magusiii;Chile;-;-;0;16;11;3;13;0;2009-01-20T19:47:05.000Z;;0;0;12127808;0,81;142;27783638;21029;284;0;0;0;0;1;6;https://osu.ppy.sh/users/63694/osu
63693;Naitoro;Russian Federation;-;-;0;33;11;10;0;0;2009-01-20T19:42:31.000Z;Mouse, Keyboard;0;0;90603824;0,965;430;240015774;56388;765;0;0;13;1;34;23;https://osu.ppy.sh/users/63693/osu
63695;r2584625846;Taiwan;-;-;0;0;0;8;0;0;2009-01-20T19:48:09.000Z;;0;0;987768;0,7007;230;6568810;10762;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63695/osu
63698;alex28_old;Italy;-;-;0;0;0;31;1;0;2009-01-20T19:58:47.000Z;;0;0;13864604;0,8608;851;55575073;60313;0;0;0;0;0;4;6;https://osu.ppy.sh/users/63698/osu
63699;LoloRock_old;Netherlands;-;-;0;17;0;3;0;0;2009-01-20T20:12:15.000Z;;0;0;13113084;0,9124;143;33002237;17548;398;0;0;0;0;1;16;https://osu.ppy.sh/users/63699/osu
63702;Amucat;United States;-;-;0;0;0;4;0;0;2009-01-20T20:45:32.000Z;;0;0;3679099;0,8888;98;7130085;6769;0;0;0;0;0;0;11;https://osu.ppy.sh/users/63702/osu
63704;arti6ok;United Kingdom;-;-;0;0;0;0.28;0;0;2009-01-20T20:57:17.000Z;;0;0;550398;0,8353;8;1256996;164;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63704/osu
63706;Olkkis;Finland;-;-;0;78;3;210;12;0;2009-01-20T21:11:35.000Z;;0;0;989821277;0,9282;6167;3174197039;1091068;542;5;0;2;2;46;224;https://osu.ppy.sh/users/63706/osu
63707;Rush01_old;Russian Federation;-;-;0;28;2;27;4;0;2009-01-20T21:12:22.000Z;;1;0;70441524;0,9033;777;153266115;9248;391;0;0;0;0;8;36;https://osu.ppy.sh/users/63707/osu
63708;mangemonk;United States;-;-;0;18;0;14;0;0;2009-01-20T21:15:33.000Z;;0;0;8119935;0,7695;504;42000253;45079;188;0;0;0;0;0;1;https://osu.ppy.sh/users/63708/osu
63710;yng_tr_old;United States;-;-;0;9;1;5;0;0;2009-01-20T21:23:28.000Z;;0;0;88218;0,8067;203;5831153;826;169;0;0;0;0;0;2;https://osu.ppy.sh/users/63710/osu
63714;Leven Six;United States;-;-;0;10;1;4;0;0;2009-01-20T21:59:19.000Z;;0;0;2463363;0,858;118;6183668;6672;0;0;0;0;0;2;5;https://osu.ppy.sh/users/63714/osu
63715;Brett_C3;United States;-;-;0;1;1;0.0;0;0;2009-01-20T21:59:54.000Z;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63715/osu
63716;xnul;Australia;-;-;0;88;16;127;2;0;2009-01-20T22:01:31.000Z;Keyboard, Tablet;0;0;1176599086;0,9484;6516;4665981960;1279965;1025;0;0;2;0;93;238;https://osu.ppy.sh/users/63716/osu
63719;nejistar123;Chile;-;-;0;12;0;1.18;0;0;2009-01-20T22:23:49.000Z;;0;0;805997;0,7251;69;11950147;12119;106;0;0;0;0;0;1;https://osu.ppy.sh/users/63719/osu
63724;Reload_old;United States;-;-;0;44;3;58;1;0;2009-01-20T22:48:08.000Z;;1;0;138937619;0,991;1607;589420157;143936;0;28;3;92;1;3;8;https://osu.ppy.sh/users/63724/osu
63725;JoeDKoal94;Philippines;-;-;0;0;0;1.37;0;0;2009-01-20T22:53:21.000Z;;0;0;1680760;0,8188;38;3424600;3283;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63725/osu
63728;Vampiresonata;United States;-;-;0;96;16;214;169;0;2009-01-20T23:11:51.000Z;;4;0;2647782623;0,9558;14989;9124457745;3044875;1863;1;0;11;5;146;510;https://osu.ppy.sh/users/63728/osu
63731;Neji_old;Chile;-;-;0;0;1;77;5;0;2009-01-20T23:45:01.000Z;;0;0;61163197;0,9297;2124;470364804;215887;0;0;0;7;0;17;16;https://osu.ppy.sh/users/63731/osu
63736;saik_old;Chile;-;-;0;43;1;63;2;0;2009-01-21T00:23:21.000Z;;3;0;206543453;0,9288;1933;541386751;229573;692;0;0;1;0;33;119;https://osu.ppy.sh/users/63736/osu
63737;manyto_old;Venezuela;-;-;0;0;0;18;0;0;2009-01-21T00:37:51.000Z;;0;0;1174934;0,906;487;32440274;28591;0;0;0;0;1;1;0;https://osu.ppy.sh/users/63737/osu
63738;person357;Canada;-;-;0;75;11;123;64;0;2009-01-21T00:42:02.000Z;;0;0;572043715;0,8977;10397;2859354488;1501248;775;2;0;4;0;28;156;https://osu.ppy.sh/users/63738/osu
63742;LordSky_old;United States;-;-;0;4;1;0.32;0;0;2009-01-21T00:51:42.000Z;;0;0;596803;0,6734;12;686327;1367;66;0;0;0;0;0;0;https://osu.ppy.sh/users/63742/osu
63743;puffsoshrimp_old;United States;-;-;0;28;2;29;2;0;2009-01-21T01:10:10.000Z;;0;0;80478566;0,9025;862;152799640;98366;552;0;0;1;1;20;50;https://osu.ppy.sh/users/63743/osu
63744;kungpow1219;United States;-;-;0;14;0;5;0;0;2009-01-21T01:12:49.000Z;;0;0;3725972;0,8187;132;17852326;14058;0;0;0;0;0;1;2;https://osu.ppy.sh/users/63744/osu
63745;michel1219;Uruguay;-;-;0;94;6;250;18;0;2009-01-21T01:17:21.000Z;;1;0;1297406823;0,9719;16628;6209589615;1593077;829;36;1;93;5;424;156;https://osu.ppy.sh/users/63745/osu
63747;KaideTham_old;Chile;-;-;0;52;1;35;3;0;2009-01-21T01:26:10.000Z;;0;0;162151708;0,9728;3043;975978494;275149;734;0;0;3;4;33;52;https://osu.ppy.sh/users/63747/osu
63748;florkin_old;Argentina;-;-;0;0;0;0.75;0;0;2009-01-21T01:28:57.000Z;;1;0;0;0;21;12104;89;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63748/osu
63751;Indigo189;United States;-;-;0;0;0;1.43;0;0;2009-01-21T01:54:46.000Z;;0;0;2241922;0,8399;40;4669544;4122;0;0;0;0;0;0;1;https://osu.ppy.sh/users/63751/osu
63755;angel5433;Taiwan;-;-;0;4;1;0.32;0;0;2009-01-21T02:29:32.000Z;;0;0;90554;0,4514;13;634917;1014;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63755/osu
63756;Darkdragon500;United States;-;-;0;42;3;43;1;0;2009-01-21T02:52:58.000Z;Mouse, Keyboard;0;0;129099384;0,8889;2035;493256074;265403;924;0;0;0;0;4;42;https://osu.ppy.sh/users/63756/osu
63758;tonypig01;Taiwan;-;-;0;18;0;9;0;0;2009-01-21T03:08:09.000Z;;0;0;31580118;0,9196;289;42435349;29874;308;0;0;0;0;9;41;https://osu.ppy.sh/users/63758/osu
63759;Clocker_old;New Zealand;-;-;0;32;4;28;4;0;2009-01-21T03:08:36.000Z;;0;0;94692400;0,9459;943;231593123;110589;694;0;0;11;0;33;72;https://osu.ppy.sh/users/63759/osu
63762;morikawa_old;Indonesia;-;-;0;0;0;1.3;0;0;2009-01-21T03:12:32.000Z;;0;0;1110800;0,7154;36;3951462;3908;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63762/osu
63764;Eluvia;France;-;-;0;40;5;50;1;0;2009-01-21T03:25:10.000Z;Mouse;0;0;156584888;0,9599;1426;428994677;167735;287;0;1;17;0;79;100;https://osu.ppy.sh/users/63764/osu
63767;collindtso;China;-;-;0;0;0;0.93;0;0;2009-01-21T03:37:12.000Z;;0;0;660598;0,7319;26;1770500;1804;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63767/osu
63769;kitsune_dragon_sage;United States;-;-;0;8;0;4;1;0;2009-01-21T03:44:53.000Z;;0;0;1236056;0,7308;109;4170442;6935;179;0;0;0;0;0;1;https://osu.ppy.sh/users/63769/osu
63771;654321123456_old;China;-;-;0;0;0;2;0;0;2009-01-21T04:04:39.000Z;;0;0;3977080;0,7844;67;6108926;4955;0;0;0;0;0;0;3;https://osu.ppy.sh/users/63771/osu
63773;FadedOnce;United States;-;-;0;0;0;4;0;0;2009-01-21T04:27:55.000Z;;0;0;1283250;0,7591;117;8983312;9918;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63773/osu
63778;vDrag0n_old;Canada;-;-;0;0;0;3;0;0;2009-01-21T05:02:33.000Z;;0;0;2439098;0,7547;84;5447592;6166;0;0;0;0;0;0;2;https://osu.ppy.sh/users/63778/osu
63782;priveate;South Korea;-;-;0;16;0;11;0;0;2009-01-21T05:15:03.000Z;;0;0;9164096;0,8222;316;28395330;28671;55;0;0;1;0;0;0;https://osu.ppy.sh/users/63782/osu
63786;Flame Haze_old;Brazil;-;-;0;16;2;3;0;0;2009-01-21T05:37:46.000Z;;0;0;3226090;0,7767;87;26744627;27139;58;0;0;0;0;0;2;https://osu.ppy.sh/users/63786/osu
63790;xtsuname;United States;-;-;0;12;0;4;0;0;2009-01-21T06:08:58.000Z;;5;0;3479474;0,8684;113;10886969;8894;0;0;0;0;0;1;5;https://osu.ppy.sh/users/63790/osu
63793;xz3891613;Taiwan;-;-;0;0;0;0.93;0;0;2009-01-21T06:30:50.000Z;;0;0;144456;0,6441;26;444612;874;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63793/osu
63800;kps9616;South Korea;-;-;0;13;0;2;1;0;2009-01-21T07:11:43.000Z;;0;0;5178163;0,8252;145;15238821;12927;282;0;0;0;0;0;2;https://osu.ppy.sh/users/63800/osu
63801;Seiyadepegaso;Mexico;-;-;0;37;1;36;5;0;2009-01-21T07:15:53.000Z;;0;0;27326764;0,8578;1566;354541763;15928;359;0;0;0;0;3;8;https://osu.ppy.sh/users/63801/osu
63802;yohana_old;Indonesia;-;-;0;1;0;0.0;0;0;2009-01-21T07:32:15.000Z;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63802/osu
63807;pagoegun;South Korea;-;-;0;30;5;15;2;0;2009-01-21T08:22:43.000Z;;0;0;86657083;0,9294;694;189134030;84961;682;0;0;3;0;15;67;https://osu.ppy.sh/users/63807/osu
63809;zdhyjy;China;-;-;0;13;0;14;0;0;2009-01-21T08:32:58.000Z;;0;0;3666762;0,7788;389;16380128;23315;154;0;0;0;0;0;1;https://osu.ppy.sh/users/63809/osu
63813;scrasher_old;Singapore;-;-;0;0;1;4;1;0;2009-01-21T09:09:02.000Z;;0;0;4257398;0,7863;107;6838876;7998;0;0;0;0;0;1;0;https://osu.ppy.sh/users/63813/osu
63816;Power Pac Punch;Philippines;-;-;0;35;1;40;4;0;2009-01-21T09:35:40.000Z;;0;0;55653478;0,9512;1206;279809836;136147;178;0;2;2;2;12;39;https://osu.ppy.sh/users/63816/osu
63819;tommylkj;Hong Kong;-;-;0;1;0;0.15;0;0;2009-01-21T10:26:38.000Z;;0;0;0;0;6;29852;96;0;0;0;0;0;0;0;https://osu.ppy.sh/users/63819/osu
63820;verylunatic;Singapore;772675;8654;1064;65;15;69;7;0;2009-01-21T10:56:01.000Z;Mouse, Keyboard, Touch Screen;2;0;578445181;0,9748;4639;1864733765;631162;797;0;1;15;2;129;193;https://osu.ppy.sh/users/63820/osu
63822;og3srx;China;-;-;0;19;0;15;0;0;2009-01-21T11:20:02.000Z;;0;0;11680106;0,8388;431;48468166;43616;71;0;0;0;0;2;5;https://osu.ppy.sh/users/63822/osu
